Id|Name|Description|Price|PriceCurrency|SupplyAbility|MinimumOrder
e8cc7d11-22b8-4513-8ed0-d1a4552202e0|"Glass Carafe with Lids | 34 oz. Water Decanter, Juice Pitcher | Ideal for Wine, Milk, Juice & Mimosa Bar, [Set of 2]"|"About this item Versatile Uses - Add a touch of class to your kitchen table or home bar. These jugs are perfect for serving wines, juices, water milk and everything in between. Great Carafe set for Mimosa bar or Brunch! Value – Set of 2 glass carafes 4"" wide by 11"" tall with a 34-ounce (1 liter) capacity. Each pitcher comes with a tight-fitting plastic lid to keep out residues and prevent messy spills. Durable Glass - Made from durable, high-quality glass with an elegant hourglass silhouette. Dishwasher & Freezer safe, do not use in microwave or fill with boiling water Easy Pour - Designed with a narrow neck and wide rim for an easy grip and comfortable pouring. Pop into the dishwasher for breezy cleanup. Our Promise - We’ve carefully packaged each carafe with custom polyfoam molds to ensure it arrives in perfect condition."|696.23|USD|536|133
db084e2e-7e12-49dc-b2c5-d9890b4c7201|Slice 10450 Slanted Tweezer, Extra Wide Grip, Easy to Use for Normal & Course Hair or Splinter, Red|What do you get when you combine the design skills of famed architect Michael Graves, two years of testing and development, and collaboration with top beauty professionals, stylists and estheticians? The result is a tweezer experience like you've never had before. The Slice Tweezer - perfectly aligned, hand-filed slanted tips and a wide, comfortable rubberized red soft-touch grip for expert precision, every time. Ideal for professional brow shaping|227.67|USD|737|324
8d6f2a58-d9e2-45ad-b9b9-fb739e0e38be|JBL Charge 4 Portable Bluetooth Speaker|The JBL Charge 4 Portable Bluetooth Speaker delivers high-quality sound, 20 hours of playtime, and waterproof design for outdoor music enjoyment.|129.99|USD|2500|2
9d84113c-b718-4433-952d-2a48d81bd4f3|PILOT V Board Master BeGreen Refillable Dry-Erase Markers, Chisel Tip, Black Ink, 12 Count|Recycled V board master dry erase markers are refillable up to 4 times! the V board master whiteboard marker contains 91% recycled content, offers brilliant ink colors and erases cleanly.|222.53|USD|974|142
ba1c9a8f-adad-4581-a91c-660352683f3e|Wagner Brake OEX OEX976 Disc Brake Pad Set Premium Ceramic|Wagner OEX brake pads provide premium braking performance for trucks, SUVs and CUVs. Featuring a patented, custom shape and slot design for cooler operation, they deliver up to two times longer pad life compared to other Wagner offerings.|625.27|EUR|341|986
f03b0179-05bb-47c2-b9c1-c3705c6d1ac4|Sony WH-1000XM4 Noise Cancelling Headphones|The Sony WH-1000XM4 offers world-class noise cancellation, superior sound quality, and up to 30 hours of battery life for uninterrupted listening.|349.99|USD|4000|2
1cf1105b-b6c3-4eae-b5f3-15c6944c3b0d|Samsung Galaxy Watch 4 Classic|The Samsung Galaxy Watch 4 Classic features a sleek design, health tracking, and advanced fitness features, offering seamless integration with your Galaxy phone.|249.99|USD|5000|1
862e203d-67e5-4d1f-94ad-ed657a67fa05|DANIEL SMITH Original Oil Color Paint, 37ml Tube, Indian Red, 284300034|Daniel Smith Original Oil Color is a classic, highly pigmented, professional grade, lead-free oil paint. Artists love its color strength and lightfastness. With uniform drying time and surface appearance, rich color and buttery consistency, it is wonderful to work with.|648.71|USD|394|871
3600741b-36e1-4867-bb83-91d25ef25101|Amazon Essentials Men's Slim-Fit Short-Sleeve Poplin Shirt|An Amazon Brand - This button-up shirt in our slim fit features allover stripes and a patch chest pocket for a classic look Amazon Essentials is focused on creating affordable, high-quality, and long-lasting everyday clothing you can rely on. Our line of men's must-haves includes polo shirts, chino pants, classic-fit shorts, casual button-downs, and crew-neck tees. Our consistent sizing takes the guesswork out of shopping, and each piece is put to the test to maintain the highest standards in quality and comfort.|204.59|EUR|287|915
5a234a42-94f7-4618-ad36-684b901342dd|BDK OS-409-CC-A_am Black & Charcoal Synthetic Leather Seat Covers for Car SUV Van - Affordable PU Vinyle Replacement Covers|BDK Synth leather seat covers preserve your seats from daily wear and tear. These seat covers are made out of vinyl PU treated synthetic leather, enforced with a sponge backing, which can provide specific advantages over natural fabrics, such as improved wrinkle resistance, durability and high color retention. Our seat covers are designed and fitted in the us for us autos. Impress your passengers with comfort and style.|141.51|EUR|471|525
7ac5c8ad-be2c-4bc2-96a5-9af9fe6f4b45|Alex Rub a Dub Shaving in the Tub Kids Bath Activity|ALEX Toys Rub a Dub Shaving in the Tub lets you lather up for a nice, clean and safe shave in the tub. The shaving cream is actually soap, so your little one is washing while they groom. Includes plastic play razor, shaving brush, unbreakable mirror, comb and Foaming Body Soap. Recommended for children 3 years of age and older.|598.83|USD|560|943
1c6d4be1-b022-4416-bff0-b1ea790d2d34|Dell XPS 13 Laptop|The Dell XPS 13 is a high-performance laptop with Intel Core i7, a 13-inch InfinityEdge display, and a sleek, ultra-portable design.|1399.99|USD|2500|2
df350ce3-721a-49d5-951c-213676070933|Host Defense, Cordyceps Capsules, Energy and Stamina Support, Daily Dietary Supplement, USDA Organic, 60 Vegetarian Capsules (30 Servings)|Previous page Next page|642.42|USD|358|75
2748ec81-d815-4491-a77f-3c959a2cc4ab|Rear Park Assist Backup Camera Compatible with 2011-2015 Ford Explorer Replace 590-421 EB5Z-19G490-A DB5Z-19G490-A|About this item Compatible With：2011-2015 Ford Explorer，2013-2015 Ford Explorer Police Model Replace Part Number：EB5Z-19G490-A，DB5Z-19G490-A，BB5Z19G490A，EB5Z19G490A，590-421，DB5Z19G490A，EB5T19G490AA，DB5T19G490AB Function：The park assist camera can assist the driver when manoeuvring in tight spaces by indicating obstacles with a camera image and graphics in the centre display. The parking assistance camera is a support function which is activated automatically when reverse gear is selected or manually via the centre display. How it works：Using special sensors, the processor determines the steering angle and displays it on the touchscreen with the obstacle information. Further, the IPAS activates as the vehicle shifts into reverse. This triggers the backup camera, allowing drivers to see behind their vehicles. Installation：Easy to install，plug and play，directly replace your old or broken one.|469.13|EUR|744|19
929f84c6-f385-452f-bcf9-20fadebfd0c7|UGG Unisex-Child Robley Glitter Fashion Boot|A stylish kids’ design crafted with easy-entry zippers and dazzling glitter, this kid-friendly boot features lining to keep little feet fresh, plus cushioned insoles for all-day play. Finished with a durable molded rubber outsole for enhanced traction, it pairs with anything in their closet from denim to dresses.|151.54|EUR|224|974
ae75a72d-bf55-438b-9907-cfe78662b3ab|Anne Klein Women's Taite Wedge Pump|The taite from Anne Klein is the perfect wedge pump to complete your look. The comfort features and the stability that the wedge provides makes this a great wear to work style.|473.28|EUR|295|588
ff452243-7448-4eb1-88ec-fb65be3249ef|Start Here|"START HERE is the debut album by Maddie & Tae. Maddie & Tae are the inaugural artists of the new DOT RECORDS Current Single- ""Fly"" is currently #21 with 20 Million in audience. Sales- ""Girl in a Country Song""- sold over 600k and ""Fly"" has sold over 140k digital singles. Hometown: Maddie (Sugar Land, TX) and Tae (Ada Oklahoma) Their self-titled EP reached #1 on Billboard New Artist chart. On Tour all Summer with Dierks Bentley on the Sounds of Summer Tour."|586.31|USD|36|624
ea724caf-6f6e-4a00-9827-097826bdb124|AFI Richmond Full Size Headboard with Attachable Charger in Walnut|Make your bed the star of the show with the Richmond Headboard by Atlantic Furniture, a design that incorporates traditional styling and mission slats to create the perfect look for your room.|241.08|EUR|242|19
b8e48632-9962-4400-a3d2-9c6e171ebe8b|Child Ariel Ultra Prestige Wig|About this item Synthetic Fiber Product Includes: One wig with faux starfish barrette Disney Princess - The Little Mermaid Officially Licensed Product|582.68|USD|574|49
245471e8-001b-4636-b9b4-b08467646565|Modoker Convertible Garment Bag with Toiletry Bag, Carry On Garment Duffel Bag for Men Women Travel, Multi-Function Suit Bag 2 in 1 Hanging Suitcase, Black|Modoker Pack Your World - Make Your Trip More Fashion, More Convenience. Previous page About Modoker ： Founded in 1993 Providing Fashion Trends and Quality Bags Enjoy Modoker Bag, Enjoy Life Get Modoker Bag &amp; Backpack Now Visit the Store Professional Design Team Each Bag is Designed with a Balance of Style and Practicality in Mind Enjoy Modoker Bag, Enjoy Life 7*24H Customer Support Modoker service team is alway there for you. Realiable Warehouse With Save and Efficient Management System, Every Bag Will Be Delivered to You in Well Package. Know More Modoker Bag&amp;Backpack Visit the Store Next page|171.9|USD|993|415
f762599f-e541-46c7-b088-1bc745c8a7d2|Nvidia GeForce RTX 3080 Graphics Card|The Nvidia GeForce RTX 3080 offers lightning-fast performance and ray tracing for immersive gaming experiences and high-end content creation.|699.99|USD|800|1
0c975c36-ff2f-42e4-858b-78de19578c5b|Apple iPad Pro 12.9-inch (2022)|The Apple iPad Pro 12.9-inch (2022) features an M1 chip, stunning Liquid Retina display, and 5G support, perfect for creative professionals and entertainment.|1099.99|USD|1500|3
acef3211-0a2f-44d6-924e-d24f9f4372d7|TSI Supercool 16532 Radiator Dye, 1 oz (Single Application)|TSI Supercool 16532 Radiator Dye - 1-Ounce - Single Application is a Synthetic U/V Leak Detection Dye that is engineered to quickly find cooling system leaks. It is detectable with any U/V light. It is conveniently designed for easy measuring, use 1-Ounce per vehicle.|697.58|USD|796|67
76da88c0-b8f1-497b-88f8-ec3ae2b2e5f7|ePackageSupply, 5 Gallon White Plastic Bucket Only - Durable 90 Mil All Purpose Pail - Food Grade Buckets NO LIDS Included - Contains No BPA Plastic - Recyclable - 1 Pack Buckets ONLY|ALL PURPOSE AND REUSABLE These buckets can be used for liquids and solids, including grain, paint, yard supplies, or other items in your restaurants, studios, job sites, or home. HEAVY DUTY PAIL The 5 Gallon Bucket is made with high-quality BPA-free plastic. It is 90 mils thick to hold a variety of substances, including animal food, liquids, tools, paint, or any other substances. FOOD GRADE STORAGE Our containers provide the perfect storage space and are free from harmful chemicals, making it the best way to keep food clean and fresh! This food bucket's efficiency and minimalist design make it a must-have for every food enthusiast. EASY GRIP HANDLE Made with pure metal handles with a plastic molded grip handle to stay strong for heavy loads. Suitable for transferring heavy loads.|200.17|USD|167|698
b070bff9-0c34-462f-8b4e-c7a3c78b2223|Whirlpool 28 cu. ft. French Door Refrigerator|The Whirlpool 28 cu. ft. French Door Refrigerator offers ample storage, advanced cooling technologies, and energy efficiency for modern kitchens.|2199.99|USD|500|2
7c053b8c-b7d9-4c6b-9a73-7fbfe757dd13|Scubapro Tropic Glove 1.5 mm|Protect your hands from cold waters and sharp barnacles with this pair of Tropic diving gloves, featuring a 1.5mm neoprene back for comfort and warmth. Great for diving and snorkeling, the glove's Amara faux leather fabric layer on the palm protects against infection-prone cuts when grasping barnacle-encrusted dive ladders in tropical waters. Other features include reinforced fingertips for increased durability and a non-slip grip and an adjustable Velcro wrist seal to ensure a snug fit. Super-comfortable and stretchy, SCUBAPRO's X-Foam neoprene formula is petroleum free and complies with strict P.A.H. (Polycyclic Aromatic Hydrocarbons) test requirements. Available in colors to match SCUBPARO’s UPF collection of rash guards and leggings, it's backed by a manufacturer's limited 1-year warranty. Driven to constantly innovate and improve the diving experience, SCUBAPRO builds flawless equipment for the work, sport, and lifestyle of people whose passion is found below the surface.|268.13|EUR|693|591
a0fcd8c4-f6d4-4b8a-a886-0620e5fe847d|"Rawlings | MACH Batting Helmet | Junior & Senior Sizes | Matte One Tone | Multiple Colors"|"About this item MAXIMUM PROTECTION | Pro inspired protection from the Official Helmet of Major League Baseball to help you feel confident in the batters box IMPAX FOAM | High-performance material for added comfort that absorbs and disperses force OPTIMIZED VENTILATION | Keeps you cool and dry in the batters box and on the basepaths SLEEK DESIGN | Pro-style matte design SIZING | Junior - 6 3/8"" - 7 1/8"" Hat Size MEETS NOCSAE STANDARD"|278.82|USD|863|354
2d6305fa-69d6-4f3e-b53a-946369078ffd|TORRO Magnetic Case Compatible with iPad Mini 6th Gen 2021 - Genuine Leather Cover with [Multiple Viewing Angles] [Wake/Sleep Enabled] (Black)||49.56|USD|457|73
0f96cbe6-763f-4490-9fde-c2870b6deb21|Sloggers Waterproof Garden Shoe for Women – Outdoor Slip-On Rain and Garden Clogs with Premium Comfort Support Insole, (Tulip Black), (Size 11)|"Slip into waterproof comfort with Sloggers Tulip Print Black rain and garden shoe. Features our ""All-Day-Comfort"" insoles for maximum comfort and our signature deep lug tread for great traction. Easy-on and easy to clean-up. You'll soon know why Sloggers are America's #1 Backdoor Shoe. Note: prints may vary slightly from shoe to shoe. Women's 6 -11. Proudly Made in the USA"|325.6|EUR|480|265
